Date,cve_station,cve_parameter,value,unit,nom_estac,longitud,latitud,alt,obs_estac,id_station
04/10/2003,XAL,PM2.5,18,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
16/10/2003,XAL,PM2.5,29,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
22/10/2003,XAL,PM2.5,18,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
28/10/2003,XAL,PM2.5,42,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/11/2003,XAL,PM2.5,33,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
09/11/2003,XAL,PM2.5,9,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
27/11/2003,XAL,PM2.5,60,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/12/2003,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
09/12/2003,XAL,PM2.5,72,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
15/12/2003,XAL,PM2.5,45,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
21/12/2003,XAL,PM2.5,88,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
27/12/2003,XAL,PM2.5,79,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/01/2004,XAL,PM2.5,64,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/01/2004,XAL,PM2.5,46,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
14/01/2004,XAL,PM2.5,64,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/01/2004,XAL,PM2.5,39,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
26/01/2004,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/02/2004,XAL,PM2.5,54,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/02/2004,XAL,PM2.5,51,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/02/2004,XAL,PM2.5,54,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/03/2004,XAL,PM2.5,35,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/03/2004,XAL,PM2.5,18,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/03/2004,XAL,PM2.5,35,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
26/03/2004,XAL,PM2.5,50,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/04/2004,XAL,PM2.5,46,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/04/2004,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/04/2004,XAL,PM2.5,57,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/04/2004,XAL,PM2.5,65,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
25/04/2004,XAL,PM2.5,60,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/05/2004,XAL,PM2.5,52,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/05/2004,XAL,PM2.5,41,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/05/2004,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/05/2004,XAL,PM2.5,17,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
25/05/2004,XAL,PM2.5,36,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
31/05/2004,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
12/06/2004,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
18/06/2004,XAL,PM2.5,26,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/06/2004,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
06/07/2004,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
12/07/2004,XAL,PM2.5,18,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
18/07/2004,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/07/2004,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
30/07/2004,XAL,PM2.5,36,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/08/2004,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
11/08/2004,XAL,PM2.5,20,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
23/08/2004,XAL,PM2.5,26,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
29/08/2004,XAL,PM2.5,15,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
04/09/2004,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
10/09/2004,XAL,PM2.5,20,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
16/09/2004,XAL,PM2.5,20,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
22/09/2004,XAL,PM2.5,20,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
28/09/2004,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
04/10/2004,XAL,PM2.5,15,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
10/10/2004,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
22/10/2004,XAL,PM2.5,46,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
28/10/2004,XAL,PM2.5,22,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/11/2004,XAL,PM2.5,29,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
15/11/2004,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
21/11/2004,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/12/2004,XAL,PM2.5,54,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
09/12/2004,XAL,PM2.5,60,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
15/12/2004,XAL,PM2.5,46,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
21/12/2004,XAL,PM2.5,51,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
27/12/2004,XAL,PM2.5,34,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/01/2005,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/01/2005,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/01/2005,XAL,PM2.5,44,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
26/01/2005,XAL,PM2.5,43,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/02/2005,XAL,PM2.5,39,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/02/2005,XAL,PM2.5,33,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/02/2005,XAL,PM2.5,23,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/02/2005,XAL,PM2.5,40,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
25/02/2005,XAL,PM2.5,41,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/03/2005,XAL,PM2.5,22,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
09/03/2005,XAL,PM2.5,13,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
15/03/2005,XAL,PM2.5,19,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
21/03/2005,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
27/03/2005,XAL,PM2.5,33,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/04/2005,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/04/2005,XAL,PM2.5,41,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
14/04/2005,XAL,PM2.5,43,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/04/2005,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
26/04/2005,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/05/2005,XAL,PM2.5,47,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/05/2005,XAL,PM2.5,46,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
14/05/2005,XAL,PM2.5,52,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/05/2005,XAL,PM2.5,36,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
26/05/2005,XAL,PM2.5,42,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/06/2005,XAL,PM2.5,36,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/06/2005,XAL,PM2.5,35,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/06/2005,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/06/2005,XAL,PM2.5,14,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
25/06/2005,XAL,PM2.5,12,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/07/2005,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/07/2005,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/07/2005,XAL,PM2.5,12,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/07/2005,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
25/07/2005,XAL,PM2.5,15,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
31/07/2005,XAL,PM2.5,17,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
06/08/2005,XAL,PM2.5,15,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
12/08/2005,XAL,PM2.5,23,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
18/08/2005,XAL,PM2.5,12,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/08/2005,XAL,PM2.5,19,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
30/08/2005,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/09/2005,XAL,PM2.5,11,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
11/09/2005,XAL,PM2.5,26,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
17/09/2005,XAL,PM2.5,10,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
23/09/2005,XAL,PM2.5,31,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/10/2005,XAL,PM2.5,9,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
17/10/2005,XAL,PM2.5,15,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
29/10/2005,XAL,PM2.5,13,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
04/11/2005,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
10/11/2005,XAL,PM2.5,15,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
16/11/2005,XAL,PM2.5,19,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
28/11/2005,XAL,PM2.5,39,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
04/12/2005,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
10/12/2005,XAL,PM2.5,61,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
28/12/2005,XAL,PM2.5,72,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/01/2006,XAL,PM2.5,37,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
11/01/2006,XAL,PM2.5,46,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
17/01/2006,XAL,PM2.5,26,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
23/01/2006,XAL,PM2.5,33,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
04/02/2006,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
10/02/2006,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
16/02/2006,XAL,PM2.5,44,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
22/02/2006,XAL,PM2.5,37,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
28/02/2006,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
06/03/2006,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
12/03/2006,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
18/03/2006,XAL,PM2.5,34,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/03/2006,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
30/03/2006,XAL,PM2.5,39,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/04/2006,XAL,PM2.5,41,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
17/04/2006,XAL,PM2.5,29,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
23/04/2006,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
29/04/2006,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/05/2006,XAL,PM2.5,43,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
11/05/2006,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
29/05/2006,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
04/06/2006,XAL,PM2.5,12,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
10/06/2006,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
16/06/2006,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
22/06/2006,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
04/07/2006,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
10/07/2006,XAL,PM2.5,19,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
28/07/2006,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/08/2006,XAL,PM2.5,13,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
09/08/2006,XAL,PM2.5,11,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
21/08/2006,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
27/08/2006,XAL,PM2.5,18,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/09/2006,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
14/09/2006,XAL,PM2.5,11,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/09/2006,XAL,PM2.5,13,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
26/09/2006,XAL,PM2.5,12,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/10/2006,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/10/2006,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
14/10/2006,XAL,PM2.5,13,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
26/10/2006,XAL,PM2.5,36,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/11/2006,XAL,PM2.5,31,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/11/2006,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/11/2006,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/11/2006,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
25/11/2006,XAL,PM2.5,45,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/12/2006,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/12/2006,XAL,PM2.5,36,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/12/2006,XAL,PM2.5,26,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/12/2006,XAL,PM2.5,52,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
25/12/2006,XAL,PM2.5,109,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
06/01/2007,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
12/01/2007,XAL,PM2.5,34,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
18/01/2007,XAL,PM2.5,23,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/01/2007,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
30/01/2007,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/02/2007,XAL,PM2.5,14,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
11/02/2007,XAL,PM2.5,34,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
17/02/2007,XAL,PM2.5,14,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/03/2007,XAL,PM2.5,35,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/03/2007,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/03/2007,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/03/2007,XAL,PM2.5,23,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
25/03/2007,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
31/03/2007,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
06/04/2007,XAL,PM2.5,12,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
12/04/2007,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/04/2007,XAL,PM2.5,33,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
30/04/2007,XAL,PM2.5,46,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
06/05/2007,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
12/05/2007,XAL,PM2.5,26,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
18/05/2007,XAL,PM2.5,38,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/05/2007,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
30/05/2007,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/06/2007,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
11/06/2007,XAL,PM2.5,20,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
17/06/2007,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
29/06/2007,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/07/2007,XAL,PM2.5,17,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
11/07/2007,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
23/07/2007,XAL,PM2.5,20,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
29/07/2007,XAL,PM2.5,18,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
04/08/2007,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
10/08/2007,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
22/08/2007,XAL,PM2.5,14,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
28/08/2007,XAL,PM2.5,17,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/09/2007,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
15/09/2007,XAL,PM2.5,11,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
21/09/2007,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
27/09/2007,XAL,PM2.5,12,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/10/2007,XAL,PM2.5,26,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
09/10/2007,XAL,PM2.5,15,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
15/10/2007,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
21/10/2007,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
27/10/2007,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/11/2007,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/11/2007,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
14/11/2007,XAL,PM2.5,44,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/11/2007,XAL,PM2.5,45,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
26/11/2007,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/12/2007,XAL,PM2.5,26,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/12/2007,XAL,PM2.5,52,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
14/12/2007,XAL,PM2.5,55,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/12/2007,XAL,PM2.5,49,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/01/2008,XAL,PM2.5,57,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/01/2008,XAL,PM2.5,31,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
31/01/2008,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
06/02/2008,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
12/02/2008,XAL,PM2.5,34,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
18/02/2008,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/02/2008,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/03/2008,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/03/2008,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/03/2008,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
19/03/2008,XAL,PM2.5,28,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
25/03/2008,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
31/03/2008,XAL,PM2.5,34,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
06/04/2008,XAL,PM2.5,22,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/04/2008,XAL,PM2.5,26,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
30/04/2008,XAL,PM2.5,35,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
06/05/2008,XAL,PM2.5,39,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
12/05/2008,XAL,PM2.5,35,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
18/05/2008,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
24/05/2008,XAL,PM2.5,32,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
30/05/2008,XAL,PM2.5,22,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/06/2008,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
11/06/2008,XAL,PM2.5,14,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
17/06/2008,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
23/06/2008,XAL,PM2.5,20,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
29/06/2008,XAL,PM2.5,14,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
05/07/2008,XAL,PM2.5,23,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
11/07/2008,XAL,PM2.5,21,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
17/07/2008,XAL,PM2.5,22,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
23/07/2008,XAL,PM2.5,23,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
29/07/2008,XAL,PM2.5,22,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
04/08/2008,XAL,PM2.5,16,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
10/08/2008,XAL,PM2.5,14,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
16/08/2008,XAL,PM2.5,20,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
22/08/2008,XAL,PM2.5,10,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
28/08/2008,XAL,PM2.5,22,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/09/2008,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
09/09/2008,XAL,PM2.5,34,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
15/09/2008,XAL,PM2.5,17,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
21/09/2008,XAL,PM2.5,5,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
27/09/2008,XAL,PM2.5,31,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
03/10/2008,XAL,PM2.5,27,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
09/10/2008,XAL,PM2.5,11,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
15/10/2008,XAL,PM2.5,19,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
21/10/2008,XAL,PM2.5,24,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
27/10/2008,XAL,PM2.5,12,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/11/2008,XAL,PM2.5,10,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/11/2008,XAL,PM2.5,25,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
14/11/2008,XAL,PM2.5,34,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/11/2008,XAL,PM2.5,35,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
26/11/2008,XAL,PM2.5,40,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
02/12/2008,XAL,PM2.5,30,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
08/12/2008,XAL,PM2.5,45,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
14/12/2008,XAL,PM2.5,43,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
20/12/2008,XAL,PM2.5,47,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
01/01/2009,XAL,PM2.5,58,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
07/01/2009,XAL,PM2.5,53,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
13/01/2009,XAL,PM2.5,31,2,Xalostoc,-99.0824,19.525995,2160.0,,484150330415
